method,reference_scene_id,master_sequence_id,scene_id,sequence_id,order_id,prefix,T,prediction_digest,id_switches,transition_opportunities,id_switch_rate,active_correct_matches,active_wrong_matches,births,false_births,rejected_births,fragmentation_count,merge_count,gap_opportunities,reactivation_attempts,predicted_reactivation_events,correct_reactivations,wrong_reactivations,no_attempts,reactivation_accuracy,reactivation_precision,reactivation_recall,reactivation_coverage
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08:canonical,canonical,4,4,8bd74e6c05c0685262fb9cf9aaeffe73593243299d23ed0fa26fd8ccc4dac283,4,13,0.3076923076923077,10,7,19,9,0,3,4,4,2,2,0,2,2,0.0,0.0,0.0,0.5
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08:canonical,canonical,5,5,8bd74e6c05c0685262fb9cf9aaeffe73593243299d23ed0fa26fd8ccc4dac283,5,19,0.2631578947368421,14,9,20,9,0,3,6,6,4,4,0,4,2,0.0,0.0,0.0,0.6666666666666666
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08:reverse,reverse,2,2,341a0b23186224a9772d2653263cc7a10531ae2888ad3750a5c4088daa7ff06a,3,5,0.6,2,5,16,5,0,3,1,0,0,0,0,0,0,,,,
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08:reverse,reverse,3,3,341a0b23186224a9772d2653263cc7a10531ae2888ad3750a5c4088daa7ff06a,5,10,0.5,5,10,16,5,0,4,3,1,0,0,0,0,1,,,0.0,0.0
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08:reverse,reverse,4,4,341a0b23186224a9772d2653263cc7a10531ae2888ad3750a5c4088daa7ff06a,10,17,0.5882352941176471,6,15,21,10,0,8,5,7,1,1,0,1,6,0.0,0.0,0.0,0.14285714285714285
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08:reverse,reverse,5,5,341a0b23186224a9772d2653263cc7a10531ae2888ad3750a5c4088daa7ff06a,12,22,0.5454545454545454,9,18,21,10,0,9,6,8,1,1,0,1,7,0.0,0.0,0.0,0.125
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08:sha256_seed45,sha256_seed45,2,2,279ff4fef13482f8c4bb1313c7aef355f85d08387aecc2fa7bd853876e0d44df,0,3,0.0,3,3,12,3,0,0,2,0,0,0,0,0,0,,,,
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08:sha256_seed45,sha256_seed45,3,3,279ff4fef13482f8c4bb1313c7aef355f85d08387aecc2fa7bd853876e0d44df,0,8,0.0,8,5,13,3,0,0,3,1,1,1,0,1,0,0.0,0.0,0.0,1.0
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08:sha256_seed45,sha256_seed45,4,4,279ff4fef13482f8c4bb1313c7aef355f85d08387aecc2fa7bd853876e0d44df,0,12,0.0,12,6,13,3,0,0,3,2,1,1,0,1,1,0.0,0.0,0.0,0.5
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08,scene0079_06-scene0079_11-scene0079_10-scene0079_02-scene0079_08:sha256_seed45,sha256_seed45,5,5,279ff4fef13482f8c4bb1313c7aef355f85d08387aecc2fa7bd853876e0d44df,2,19,0.10526315789473684,16,7,21,10,0,2,4,8,2,2,0,2,6,0.0,0.0,0.0,0.25
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10:canonical,canonical,2,2,bd38343e3c38db691d428bf96990ba9c7bed05e9ba57f259e80ab149ca23e52d,0,0,,0,3,9,2,0,0,3,0,0,0,0,0,0,,,,
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10:canonical,canonical,3,3,bd38343e3c38db691d428bf96990ba9c7bed05e9ba57f259e80ab149ca23e52d,3,5,0.6,0,4,11,4,0,3,5,5,2,2,0,2,3,0.0,0.0,0.0,0.4
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10:canonical,canonical,4,4,bd38343e3c38db691d428bf96990ba9c7bed05e9ba57f259e80ab149ca23e52d,5,12,0.4166666666666667,5,4,20,12,0,5,5,9,2,2,0,2,7,0.0,0.0,0.0,0.2222222222222222
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10:canonical,canonical,5,5,bd38343e3c38db691d428bf96990ba9c7bed05e9ba57f259e80ab149ca23e52d,7,15,0.4666666666666667,7,9,20,12,0,6,7,11,2,2,0,2,9,0.0,0.0,0.0,0.18181818181818182
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10:reverse,reverse,2,2,36fa7b367e946c9ea0cb050cb41920b298b00b17c21c4465a3e069328f3bc3ce,1,2,0.5,1,4,13,4,0,1,1,0,0,0,0,0,0,,,,
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10:reverse,reverse,3,3,36fa7b367e946c9ea0cb050cb41920b298b00b17c21c4465a3e069328f3bc3ce,2,6,0.3333333333333333,5,6,13,4,0,1,2,0,0,0,0,0,0,,,,
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10:reverse,reverse,4,4,36fa7b367e946c9ea0cb050cb41920b298b00b17c21c4465a3e069328f3bc3ce,4,9,0.4444444444444444,5,7,16,6,0,2,4,5,2,2,0,2,3,0.0,0.0,0.0,0.4
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10:reverse,reverse,5,5,36fa7b367e946c9ea0cb050cb41920b298b00b17c21c4465a3e069328f3bc3ce,7,14,0.5,5,8,18,8,0,5,5,10,4,4,1,3,6,0.25,0.25,0.1,0.4
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10:sha256_seed45,sha256_seed45,2,2,cdae45404d2bbc8ba8abb1cbd4439cf9d2b106172cf536e306e62d60c4bc3c5b,0,0,,0,4,7,0,0,0,3,0,0,0,0,0,0,,,,
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10:sha256_seed45,sha256_seed45,3,3,cdae45404d2bbc8ba8abb1cbd4439cf9d2b106172cf536e306e62d60c4bc3c5b,1,3,0.3333333333333333,2,7,9,1,0,1,3,0,0,0,0,0,0,,,,
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10:sha256_seed45,sha256_seed45,4,4,cdae45404d2bbc8ba8abb1cbd4439cf9d2b106172cf536e306e62d60c4bc3c5b,4,8,0.5,2,7,11,3,0,3,6,5,3,3,0,3,2,0.0,0.0,0.0,0.6
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10,scene0079_07-scene0079_01-scene0079_06-scene0079_11-scene0079_10:sha256_seed45,sha256_seed45,5,5,cdae45404d2bbc8ba8abb1cbd4439cf9d2b106172cf536e306e62d60c4bc3c5b,6,15,0.4,7,7,20,11,0,5,6,9,3,3,0,3,6,0.0,0.0,0.0,0.3333333333333333
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04:canonical,canonical,2,2,e82f309c780e030cffbd1f7ded6ab96d57f7dc48ea7463c97b5e11c84426eec0,1,7,0.14285714285714285,6,1,15,5,0,1,1,0,0,0,0,0,0,,,,
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04:canonical,canonical,3,3,e82f309c780e030cffbd1f7ded6ab96d57f7dc48ea7463c97b5e11c84426eec0,1,12,0.08333333333333333,11,1,15,5,0,1,1,0,0,0,0,0,0,,,,
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04:canonical,canonical,4,4,e82f309c780e030cffbd1f7ded6ab96d57f7dc48ea7463c97b5e11c84426eec0,5,20,0.25,15,2,23,10,0,5,1,6,0,0,0,0,6,,,0.0,0.0
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04:canonical,canonical,5,5,e82f309c780e030cffbd1f7ded6ab96d57f7dc48ea7463c97b5e11c84426eec0,6,24,0.25,18,5,23,10,0,6,2,6,0,0,0,0,6,,,0.0,0.0
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04:reverse,reverse,2,2,083fbd77b2a938b3011bf670995e497c7fd90285293c4307cbcc4fc866a94c20,0,3,0.0,3,1,10,0,0,0,0,0,0,0,0,0,0,,,,
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04:reverse,reverse,3,3,083fbd77b2a938b3011bf670995e497c7fd90285293c4307cbcc4fc866a94c20,0,8,0.0,8,1,11,1,0,0,0,0,0,0,0,0,0,,,,
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04:reverse,reverse,4,4,083fbd77b2a938b3011bf670995e497c7fd90285293c4307cbcc4fc866a94c20,3,16,0.1875,14,1,20,8,0,3,0,5,0,0,0,0,5,,,0.0,0.0
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04:reverse,reverse,5,5,083fbd77b2a938b3011bf670995e497c7fd90285293c4307cbcc4fc866a94c20,3,22,0.13636363636363635,20,2,20,8,0,3,0,5,0,0,0,0,5,,,0.0,0.0
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04:sha256_seed45,sha256_seed45,2,2,a67b87aea867a11b0756d4a81fcd293d06e0a9f76421e2674626008915d3dbac,0,4,0.0,4,2,12,2,0,0,1,0,0,0,0,0,0,,,,
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04:sha256_seed45,sha256_seed45,3,3,a67b87aea867a11b0756d4a81fcd293d06e0a9f76421e2674626008915d3dbac,2,9,0.2222222222222222,7,3,14,3,0,1,2,3,1,1,0,1,2,0.0,0.0,0.0,0.3333333333333333
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04:sha256_seed45,sha256_seed45,4,4,a67b87aea867a11b0756d4a81fcd293d06e0a9f76421e2674626008915d3dbac,5,18,0.2777777777777778,12,4,22,9,0,4,3,8,2,2,0,2,6,0.0,0.0,0.0,0.25
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04,scene0079_08-scene0079_00-scene0079_09-scene0079_05-scene0079_04:sha256_seed45,sha256_seed45,5,5,a67b87aea867a11b0756d4a81fcd293d06e0a9f76421e2674626008915d3dbac,5,23,0.21739130434782608,17,4,22,9,0,4,3,8,2,2,0,2,6,0.0,0.0,0.0,0.25
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07:canonical,canonical,2,2,12d7ab57658df15ab6af99560e3b8cd12f3c08973d3fde4e6934f1942301363c,1,5,0.2,4,1,14,3,0,1,0,0,0,0,0,0,0,,,,
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07:canonical,canonical,3,3,12d7ab57658df15ab6af99560e3b8cd12f3c08973d3fde4e6934f1942301363c,2,9,0.2222222222222222,7,4,14,3,0,2,1,0,0,0,0,0,0,,,,
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07:canonical,canonical,4,4,12d7ab57658df15ab6af99560e3b8cd12f3c08973d3fde4e6934f1942301363c,3,13,0.23076923076923078,10,7,16,5,0,3,1,2,0,0,0,0,2,,,0.0,0.0
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07:canonical,canonical,5,5,12d7ab57658df15ab6af99560e3b8cd12f3c08973d3fde4e6934f1942301363c,6,17,0.35294117647058826,12,8,17,6,0,4,3,5,2,2,1,1,3,0.5,0.5,0.2,0.4
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07:reverse,reverse,2,2,624399d7a7c710f85e43f6df7944576f4d4b1c88fbea9874591c768d551f9d15,0,0,,0,4,7,0,0,0,1,0,0,0,0,0,0,,,,
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07:reverse,reverse,3,3,624399d7a7c710f85e43f6df7944576f4d4b1c88fbea9874591c768d551f9d15,0,4,0.0,3,5,7,0,0,0,2,2,1,1,1,0,1,1.0,1.0,0.5,0.5
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07:reverse,reverse,4,4,624399d7a7c710f85e43f6df7944576f4d4b1c88fbea9874591c768d551f9d15,3,11,0.2727272727272727,7,6,12,3,0,3,2,6,1,1,1,0,5,1.0,1.0,0.16666666666666666,0.16666666666666666
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07:reverse,reverse,5,5,624399d7a7c710f85e43f6df7944576f4d4b1c88fbea9874591c768d551f9d15,3,16,0.1875,12,6,13,4,0,3,2,6,1,1,1,0,5,1.0,1.0,0.16666666666666666,0.16666666666666666
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07:sha256_seed45,sha256_seed45,2,2,14952f26a646fd8923eaa18f8917c436c15c6f12e6d2956b283e09f5ae81525d,1,2,0.5,2,2,9,2,0,1,1,0,0,0,0,0,0,,,,
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07:sha256_seed45,sha256_seed45,3,3,14952f26a646fd8923eaa18f8917c436c15c6f12e6d2956b283e09f5ae81525d,5,9,0.5555555555555556,5,4,15,6,0,4,4,3,1,1,0,1,2,0.0,0.0,0.0,0.3333333333333333
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07:sha256_seed45,sha256_seed45,4,4,14952f26a646fd8923eaa18f8917c436c15c6f12e6d2956b283e09f5ae81525d,5,13,0.38461538461538464,9,6,15,6,0,4,5,3,1,1,0,1,2,0.0,0.0,0.0,0.3333333333333333
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07,scene0079_09-scene0079_05-scene0079_04-scene0079_03-scene0079_07:sha256_seed45,sha256_seed45,5,5,14952f26a646fd8923eaa18f8917c436c15c6f12e6d2956b283e09f5ae81525d,7,18,0.3888888888888889,12,6,17,8,0,5,6,6,2,2,0,2,4,0.0,0.0,0.0,0.3333333333333333
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09:canonical,canonical,2,2,86f73b9cfd24800470b386e5a9c6b57770855f955fd809ea6fa2f1a4c3ea36d8,0,3,0.0,3,3,12,3,0,0,2,0,0,0,0,0,0,,,,
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09:canonical,canonical,3,3,86f73b9cfd24800470b386e5a9c6b57770855f955fd809ea6fa2f1a4c3ea36d8,0,8,0.0,8,5,13,3,0,0,3,1,1,1,0,1,0,0.0,0.0,0.0,1.0
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09:canonical,canonical,4,4,86f73b9cfd24800470b386e5a9c6b57770855f955fd809ea6fa2f1a4c3ea36d8,3,18,0.16666666666666666,14,6,20,9,0,3,4,5,2,2,0,2,3,0.0,0.0,0.0,0.4
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09:canonical,canonical,5,5,86f73b9cfd24800470b386e5a9c6b57770855f955fd809ea6fa2f1a4c3ea36d8,3,23,0.13043478260869565,19,6,20,9,0,3,4,5,2,2,0,2,3,0.0,0.0,0.0,0.4
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09:reverse,reverse,2,2,685fc0f3f80037ec5725bc2065942f69ef78f8b7afece1308e7d960af98b384a,0,5,0.0,6,0,15,5,0,0,0,0,0,0,0,0,0,,,,
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09:reverse,reverse,3,3,685fc0f3f80037ec5725bc2065942f69ef78f8b7afece1308e7d960af98b384a,0,11,0.0,12,1,15,5,0,0,0,0,0,0,0,0,0,,,,
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09:reverse,reverse,4,4,685fc0f3f80037ec5725bc2065942f69ef78f8b7afece1308e7d960af98b384a,6,19,0.3157894736842105,14,6,24,12,0,6,0,4,0,0,0,0,4,,,0.0,0.0
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09:reverse,reverse,5,5,685fc0f3f80037ec5725bc2065942f69ef78f8b7afece1308e7d960af98b384a,8,24,0.3333333333333333,17,11,24,12,0,7,2,5,0,0,0,0,5,,,0.0,0.0
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09:sha256_seed45,sha256_seed45,2,2,86f73b9cfd24800470b386e5a9c6b57770855f955fd809ea6fa2f1a4c3ea36d8,0,3,0.0,3,3,12,3,0,0,2,0,0,0,0,0,0,,,,
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09:sha256_seed45,sha256_seed45,3,3,86f73b9cfd24800470b386e5a9c6b57770855f955fd809ea6fa2f1a4c3ea36d8,0,8,0.0,8,5,13,3,0,0,3,1,1,1,0,1,0,0.0,0.0,0.0,1.0
B2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09,scene0079_10-scene0079_02-scene0079_08-scene0079_00-scene0079_09:sha256_seed45,sha256_seed45,4,4,86f73b9cfd24800470b386e5a9c6b57770855f955fd809ea6fa2f1a4c3ea36d8,3,18,0.16666666666666666,14,6,20,9,0,3,4,5,2,2,0,2,3,0.0,0.0,0.0,0.4
