method,reference_scene_id,master_sequence_id,order_id,horizon,causal_prefix_t_mAP,causal_prefix_t_mAP50,causal_prefix_t_mAP25,causal_prefix_t_REC,causal_prefix_t_REC50,causal_prefix_t_REC25,current_stage_AP,current_stage_AP50,current_stage_AP25,current_stage_REC,deployment_id_switches,identity_transition_opportunities,fragmentation_count,fragmentation_opportunities,merge_count,merge_opportunities,gap_opportunities,recovery_attempts,correct_recoveries,normalized_id_switch_rate,fragmentation_rate,merge_rate,gap_recovery_accuracy,gap_recovery_recall,update_scan_count,update_point_count,cumulative_scan_count
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_02-scene0069_04-scene0069_03-scene0069_01-scene0069_06,reverse,5,0.2873176336288452,0.4444444477558136,0.4444444477558136,0.3024691343307495,0.4444444477558136,0.4444444477558136,0.783730149269104,0.9285714030265808,1.0,0.8333333134651184,0,14,0,18,1,19,5,4,4,0.0,0.0,0.05263157894736842,1.0,0.8,2,32445,8
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_02-scene0069_04-scene0069_03-scene0069_01-scene0069_06,sha256_seed45,2,0.6085390448570251,0.75,0.8101851940155029,0.6666666865348816,0.8333333134651184,1.0,0.6121399402618408,0.7777777910232544,1.0,0.6234567761421204,5,5,5,5,0,0,0,0,0,1.0,1.0,,,,2,90618,2
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_02-scene0069_04-scene0069_03-scene0069_01-scene0069_06,sha256_seed45,2,0.654321014881134,0.8333333134651184,0.9444444179534912,0.654321014881134,0.8333333134651184,0.9444444179534912,0.6111111044883728,0.7777777910232544,1.0,0.6111111044883728,0,5,0,5,0,5,0,0,0,0.0,0.0,0.0,,,2,38980,2
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_02-scene0069_04-scene0069_03-scene0069_01-scene0069_06,sha256_seed45,3,0.4454732835292816,0.6111111044883728,0.6388888955116272,0.4506172835826874,0.6111111044883728,0.7222222089767456,0.5574074387550354,0.7083333134651184,1.0,0.6851851940155029,8,8,8,8,0,0,0,0,0,1.0,1.0,,,,3,118373,5
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_02-scene0069_04-scene0069_03-scene0069_01-scene0069_06,sha256_seed45,3,0.48765432834625244,0.6666666865348816,0.6666666865348816,0.48765432834625244,0.6666666865348816,0.6666666865348816,0.5509259104728699,0.7083333134651184,0.75,0.7037037014961243,0,8,0,8,1,9,0,0,0,0.0,0.0,0.1111111111111111,,,2,27755,4
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_02-scene0069_04-scene0069_03-scene0069_01-scene0069_06,sha256_seed45,4,0.3027263581752777,0.5,0.6259258985519409,0.3086419701576233,0.5,0.6666666865348816,0.817460298538208,0.9285714030265808,0.9583333730697632,0.817460298538208,10,11,13,14,1,2,3,2,0,0.9090909090909091,0.9285714285714286,0.5,0.0,0.0,4,150818,9
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_02-scene0069_04-scene0069_03-scene0069_01-scene0069_06,sha256_seed45,4,0.3395061790943146,0.4444444477558136,0.4444444477558136,0.3395061790943146,0.4444444477558136,0.4444444477558136,0.7023809552192688,0.8214285969734192,0.8214285969734192,0.7857142686843872,0,11,0,13,1,14,3,1,1,0.0,0.0,0.07142857142857142,1.0,0.3333333333333333,2,32445,6
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_02-scene0069_04-scene0069_03-scene0069_01-scene0069_06,sha256_seed45,5,0.2785493731498718,0.5,0.6111111044883728,0.29012346267700195,0.5,0.6111111044883728,0.8796296119689941,1.0,1.0,0.9074074029922485,14,15,18,19,1,2,4,3,0,0.9333333333333333,0.9473684210526315,0.5,0.0,0.0,5,189258,14
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_02-scene0069_04-scene0069_03-scene0069_01-scene0069_06,sha256_seed45,5,0.3225308656692505,0.4444444477558136,0.4444444477558136,0.327160507440567,0.4444444477558136,0.4444444477558136,0.854938268661499,1.0,1.0,0.8703703880310059,0,14,0,18,1,19,4,2,2,0.0,0.0,0.05263157894736842,1.0,0.5,2,38440,8
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_03-scene0069_01-scene0069_06-scene0069_09-scene0069_05,canonical,2,0.48991766571998596,0.5648148059844971,0.6759259700775146,0.5802469253540039,0.6666666865348816,0.7777777910232544,0.8031745553016663,1.0,1.0,0.817460298538208,2,2,2,2,1,1,0,0,0,1.0,1.0,1.0,,,2,79393,2
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_03-scene0069_01-scene0069_06-scene0069_09-scene0069_05,canonical,2,0.6936213374137878,0.75,0.75,0.7962962985038757,0.8333333134651184,0.8333333134651184,0.8216931819915771,1.0,1.0,0.8492063283920288,0,2,0,2,0,2,0,0,0,0.0,0.0,0.0,,,2,51638,2
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_03-scene0069_01-scene0069_06-scene0069_09-scene0069_05,canonical,3,0.42500004172325134,0.4861111044883728,0.6805555820465088,0.5740740895271301,0.6111111044883728,0.7222222089767456,0.8018518090248108,1.0,1.0,0.8518518805503845,6,6,7,7,2,2,1,1,0,1.0,1.0,1.0,0.0,0.0,3,117833,5
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_03-scene0069_01-scene0069_06-scene0069_09-scene0069_05,canonical,3,0.6557907462120056,0.75,0.75,0.7592592835426331,0.8333333134651184,0.8333333134651184,0.8611111044883728,1.0,1.0,0.8888888955116272,0,6,0,7,0,7,1,1,1,0.0,0.0,0.0,1.0,1.0,2,38440,4
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_03-scene0069_01-scene0069_06-scene0069_09-scene0069_05,canonical,4,0.3580246865749359,0.5,0.6222221851348877,0.3580246865749359,0.5,0.7222222089767456,0.5753968358039856,0.75,0.75,0.7301587462425232,10,10,11,11,4,4,3,1,0,1.0,1.0,1.0,0.0,0.0,4,140405,9
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_03-scene0069_01-scene0069_06-scene0069_09-scene0069_05,canonical,4,0.5123456716537476,0.6388888955116272,0.7222222089767456,0.5864197611808777,0.7222222089767456,0.7222222089767456,0.7515872716903687,0.8928571343421936,0.8928571343421936,0.8730158805847168,0,10,0,11,0,11,3,1,1,0.0,0.0,0.0,1.0,0.3333333333333333,2,22572,6
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_03-scene0069_01-scene0069_06-scene0069_09-scene0069_05,canonical,5,0.16820988059043884,0.2361111044883728,0.3472222089767456,0.1975308656692505,0.2777777910232544,0.3888888955116272,0.5841049551963806,0.75,0.75,0.682539701461792,13,13,15,15,5,5,5,2,0,1.0,1.0,1.0,0.0,0.0,5,168890,14
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_03-scene0069_01-scene0069_06-scene0069_09-scene0069_05,canonical,5,0.48765432834625244,0.6111111044883728,0.6111111044883728,0.48765432834625244,0.6111111044883728,0.6111111044883728,0.6111111044883728,0.75,0.75,0.6984127163887024,0,13,0,14,0,14,5,1,1,0.0,0.0,0.0,1.0,0.2,2,28485,8
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_03-scene0069_01-scene0069_06-scene0069_09-scene0069_05,reverse,2,0.27637234330177307,0.390625,0.3968749940395355,0.3671875,0.5,0.6428571343421936,0.69047611951828,0.7738094925880432,0.7738094925880432,0.9047619104385376,2,2,2,2,0,0,0,0,0,1.0,1.0,,,,2,51057,2
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_03-scene0069_01-scene0069_06-scene0069_09-scene0069_05,reverse,2,0.3732638955116272,0.515625,0.515625,0.4682539701461792,0.6428571343421936,0.6428571343421936,0.7023809552192688,0.7857142686843872,0.7857142686843872,0.9047619104385376,0,2,0,2,0,2,0,0,0,0.0,0.0,0.0,,,2,22572,2
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_03-scene0069_01-scene0069_06-scene0069_09-scene0069_05,reverse,3,0.2035590261220932,0.3372395932674408,0.3372395932674408,0.3888888955116272,0.6428571343421936,0.6428571343421936,0.8904321193695068,1.0,1.0,0.9074074029922485,4,5,5,6,0,1,2,0,0,0.8,0.8333333333333334,0.0,,0.0,3,89497,5
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_03-scene0069_01-scene0069_06-scene0069_09-scene0069_05,reverse,3,0.2621527910232544,0.390625,0.390625,0.341269850730896,0.5,0.5,0.9097222089767456,1.0,1.0,0.9259259104728699,0,5,0,6,0,6,2,0,0,0.0,0.0,0.0,,0.0,2,38440,4
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_03-scene0069_01-scene0069_06-scene0069_09-scene0069_05,reverse,4,0.1666666716337204,0.3125,0.3125,0.1666666716337204,0.3125,0.3125,0.6851851940155029,0.8055555820465088,0.8888888955116272,0.7962962985038757,8,9,9,10,0,1,3,0,0,0.8888888888888888,0.9,0.0,,0.0,4,141135,9
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_03-scene0069_01-scene0069_06-scene0069_09-scene0069_05,reverse,4,0.3125,0.5,0.5,0.3333333432674408,0.5,0.5,0.7461419701576233,0.9513888955116272,0.9513888955116272,0.8333333134651184,0,8,0,10,0,10,3,1,1,0.0,0.0,0.0,1.0,0.3333333333333333,2,51638,6
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_03-scene0069_01-scene0069_06-scene0069_09-scene0069_05,reverse,5,0.1944444477558136,0.4375,0.46875,0.1944444477558136,0.4375,0.5625,0.5216049551963806,0.680555522441864,0.8541666865348816,0.5555555820465088,10,11,12,13,0,1,5,1,0,0.9090909090909091,0.9230769230769231,0.0,0.0,0.0,5,168890,14
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_03-scene0069_01-scene0069_06-scene0069_09-scene0069_05,reverse,5,0.2309027761220932,0.265625,0.390625,0.2569444477558136,0.3125,0.4375,0.5648148059844971,0.7083333134651184,1.0,0.7592592835426331,0,10,0,13,1,14,5,2,2,0.0,0.0,0.07142857142857142,1.0,0.4,2,27755,8
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_03-scene0069_01-scene0069_06-scene0069_09-scene0069_05,sha256_seed45,2,0.4242284297943115,0.4861111044883728,0.6805555820465088,0.5864197611808777,0.6666666865348816,0.7777777910232544,0.5324074029922485,0.6875,0.8611111044883728,0.7592592835426331,2,2,2,2,0,0,0,0,0,1.0,1.0,,,,2,79393,2
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_03-scene0069_01-scene0069_06-scene0069_09-scene0069_05,sha256_seed45,2,0.44958844780921936,0.4783950448036194,0.6736111044883728,0.604938268661499,0.6666666865348816,0.7777777910232544,0.5481480956077576,0.6833333373069763,0.8611111044883728,0.7592592835426331,0,2,0,2,1,3,0,0,0,0.0,0.0,0.3333333333333333,,,2,27755,2
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_03-scene0069_01-scene0069_06-scene0069_09-scene0069_05,sha256_seed45,3,0.1726851761341095,0.230158731341362,0.341269850730896,0.26543208956718445,0.3333333432674408,0.4444444477558136,0.7202380895614624,0.8571428656578064,0.8571428656578064,0.7460317611694336,5,5,6,6,0,0,2,1,0,1.0,1.0,,0.0,0.0,3,101965,5
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_03-scene0069_01-scene0069_06-scene0069_09-scene0069_05,sha256_seed45,3,0.3827160596847534,0.4444444477558136,0.5555555820465088,0.3827160596847534,0.4444444477558136,0.5555555820465088,0.6686508059501648,0.7857142686843872,0.7857142686843872,0.8730158805847168,0,5,0,6,1,7,2,1,1,0.0,0.0,0.14285714285714285,1.0,0.5,2,22572,4
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_03-scene0069_01-scene0069_06-scene0069_09-scene0069_05,sha256_seed45,4,0.14814814925193787,0.1666666716337204,0.2777777910232544,0.14814814925193787,0.1666666716337204,0.2777777910232544,0.434027761220932,0.5520833730697632,0.5520833730697632,0.682539701461792,8,8,10,10,1,1,4,2,0,1.0,1.0,1.0,0.0,0.0,4,130450,9
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_03-scene0069_01-scene0069_06-scene0069_09-scene0069_05,sha256_seed45,4,0.37037035822868347,0.4444444477558136,0.5555555820465088,0.37037035822868347,0.4444444477558136,0.5555555820465088,0.5173611044883728,0.65625,0.65625,0.6984127163887024,0,8,0,9,1,10,4,1,1,0.0,0.0,0.1,1.0,0.25,2,28485,6
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_03-scene0069_01-scene0069_06-scene0069_09-scene0069_05,sha256_seed45,5,0.16049382090568542,0.2222222238779068,0.3333333432674408,0.16049382090568542,0.2222222238779068,0.3333333432674408,0.8919753432273865,1.0,1.0,0.9074074029922485,12,12,15,15,2,2,5,3,0,1.0,1.0,1.0,0.0,0.0,5,168890,14
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_03-scene0069_01-scene0069_06-scene0069_09-scene0069_05,sha256_seed45,5,0.37037035822868347,0.4444444477558136,0.5555555820465088,0.37037035822868347,0.4444444477558136,0.5555555820465088,0.7669753432273865,0.875,0.875,0.9074074029922485,0,11,0,14,1,15,5,2,2,0.0,0.0,0.06666666666666667,1.0,0.4,2,38440,8
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_04-scene0069_03-scene0069_01-scene0069_06-scene0069_09,canonical,2,0.21172839403152466,0.2638888955116272,0.49074071645736694,0.2777777910232544,0.4444444477558136,0.6666666865348816,0.5601851940155029,0.75,0.75,0.7407407164573669,3,3,3,3,1,1,0,0,0,1.0,1.0,1.0,,,2,66735,2
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_04-scene0069_03-scene0069_01-scene0069_06-scene0069_09,canonical,2,0.3173133134841919,0.46296295523643494,0.4722222089767456,0.3641975224018097,0.5555555820465088,0.5555555820465088,0.5509259104728699,0.7083333134651184,0.75,0.7037037014961243,0,3,0,3,0,3,0,0,0,0.0,0.0,0.0,,,2,27755,2
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_04-scene0069_03-scene0069_01-scene0069_06-scene0069_09,canonical,3,0.3540123403072357,0.5,0.5509259700775146,0.37037035822868347,0.5,0.6666666865348816,0.7394179701805115,0.8511905074119568,1.0,0.7936508059501648,5,5,7,7,1,1,3,2,0,1.0,1.0,1.0,0.0,0.0,3,118373,5
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_04-scene0069_03-scene0069_01-scene0069_06-scene0069_09,canonical,3,0.30908286571502686,0.4444444477558136,0.4444444477558136,0.31481480598449707,0.4444444477558136,0.4444444477558136,0.8216931819915771,1.0,1.0,0.8492063283920288,1,6,2,8,1,7,3,2,1,0.16666666666666666,0.25,0.14285714285714285,0.5,0.3333333333333333,2,51638,4
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_04-scene0069_03-scene0069_01-scene0069_06-scene0069_09,canonical,4,0.3075616955757141,0.6111111044883728,0.7222222089767456,0.3888888955116272,0.6111111044883728,0.7222222089767456,0.8765432834625244,1.0,1.0,0.9074074029922485,9,9,11,12,1,2,4,3,0,1.0,0.9166666666666666,0.5,0.0,0.0,4,156813,9
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_04-scene0069_03-scene0069_01-scene0069_06-scene0069_09,canonical,4,0.2874228358268738,0.4444444477558136,0.4444444477558136,0.3024691343307495,0.4444444477558136,0.4444444477558136,0.8611111044883728,1.0,1.0,0.8888888955116272,1,10,2,13,1,12,4,3,2,0.1,0.15384615384615385,0.08333333333333333,0.6666666666666666,0.5,2,38440,6
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_04-scene0069_03-scene0069_01-scene0069_06-scene0069_09,canonical,5,0.2577160596847534,0.45000001788139343,0.5625,0.3395061790943146,0.5,0.6111111044883728,0.658730149269104,0.75,0.75,0.7301587462425232,13,13,16,17,1,2,6,4,0,1.0,0.9411764705882353,0.5,0.0,0.0,5,179385,14
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_04-scene0069_03-scene0069_01-scene0069_06-scene0069_09,canonical,5,0.26268863677978516,0.4444444477558136,0.4444444477558136,0.2777777910232544,0.4444444477558136,0.4444444477558136,0.7515872716903687,0.8928571343421936,0.8928571343421936,0.8730158805847168,1,14,2,17,1,16,6,3,2,0.07142857142857142,0.11764705882352941,0.0625,0.6666666666666666,0.3333333333333333,2,22572,8
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_04-scene0069_03-scene0069_01-scene0069_06-scene0069_09,reverse,2,0.3576388955116272,0.4270833432674408,0.4270833432674408,0.5555555820465088,0.625,0.625,0.8899177312850952,1.0,1.0,0.9074074029922485,3,3,3,3,1,1,0,0,0,1.0,1.0,1.0,,,2,61012,2
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_04-scene0069_03-scene0069_01-scene0069_06-scene0069_09,reverse,2,0.4236111044883728,0.5208333730697632,0.5208333730697632,0.5277777910232544,0.625,0.625,0.9097222089767456,1.0,1.0,0.9259259104728699,0,3,0,3,0,3,0,0,0,0.0,0.0,0.0,,,2,38440,2
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_04-scene0069_03-scene0069_01-scene0069_06-scene0069_09,reverse,3,0.4050411581993103,0.49259260296821594,0.5388888716697693,0.5308641791343689,0.7222222089767456,0.7222222089767456,0.7705026865005493,0.8690476417541504,0.9702380895614624,0.8253968358039856,6,6,6,6,2,2,1,0,0,1.0,1.0,1.0,,0.0,3,112650,5
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_04-scene0069_03-scene0069_01-scene0069_06-scene0069_09,reverse,3,0.3719135820865631,0.5138888955116272,0.5138888955116272,0.48765432834625244,0.6111111044883728,0.6111111044883728,0.7665343880653381,0.9583333730697632,0.9583333730697632,0.841269850730896,0,6,0,6,0,6,1,0,0,0.0,0.0,0.0,,0.0,2,51638,4
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_04-scene0069_03-scene0069_01-scene0069_06-scene0069_09,reverse,4,0.2253086417913437,0.3611111044883728,0.5625,0.3086419701576233,0.4444444477558136,0.6111111044883728,0.40740740299224854,0.4444444477558136,0.75,0.7407407164573669,8,8,9,9,2,2,3,1,0,1.0,1.0,1.0,0.0,0.0,4,140405,9
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_04-scene0069_03-scene0069_01-scene0069_06-scene0069_09,reverse,4,0.30401235818862915,0.3472222089767456,0.4583333432674408,0.327160507440567,0.3888888955116272,0.5,0.5648148059844971,0.7083333134651184,1.0,0.7592592835426331,0,8,0,9,1,10,3,1,1,0.0,0.0,0.1,1.0,0.3333333333333333,2,27755,6
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_04-scene0069_03-scene0069_01-scene0069_06-scene0069_09,reverse,5,0.1937149465084076,0.3439393937587738,0.5611111521720886,0.26543208956718445,0.5,0.6111111044883728,0.5362654328346252,0.7777777910232544,1.0,0.5740740895271301,11,11,15,15,4,4,6,4,0,1.0,1.0,1.0,0.0,0.0,5,179385,14
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_04-scene0069_03-scene0069_01-scene0069_06-scene0069_09,reverse,5,0.20555555820465088,0.3472222089767456,0.3472222089767456,0.23456789553165436,0.3888888955116272,0.3888888955116272,0.5762419104576111,0.8055555820465088,0.8888888955116272,0.7222222089767456,0,11,0,14,1,15,6,3,3,0.0,0.0,0.06666666666666667,1.0,0.5,2,38980,8
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_04-scene0069_03-scene0069_01-scene0069_06-scene0069_09,sha256_seed45,2,0.6085390448570251,0.75,0.8101851940155029,0.6666666865348816,0.8333333134651184,1.0,0.6121399402618408,0.7777777910232544,1.0,0.6234567761421204,5,5,5,5,0,0,0,0,0,1.0,1.0,,,,2,90618,2
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_04-scene0069_03-scene0069_01-scene0069_06-scene0069_09,sha256_seed45,2,0.654321014881134,0.8333333134651184,0.9444444179534912,0.654321014881134,0.8333333134651184,0.9444444179534912,0.6111111044883728,0.7777777910232544,1.0,0.6111111044883728,0,5,0,5,0,5,0,0,0,0.0,0.0,0.0,,,2,38980,2
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_04-scene0069_03-scene0069_01-scene0069_06-scene0069_09,sha256_seed45,3,0.4454732835292816,0.6111111044883728,0.6388888955116272,0.4506172835826874,0.6111111044883728,0.7222222089767456,0.5574074387550354,0.7083333134651184,1.0,0.6851851940155029,8,8,8,8,0,0,0,0,0,1.0,1.0,,,,3,118373,5
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_04-scene0069_03-scene0069_01-scene0069_06-scene0069_09,sha256_seed45,3,0.48765432834625244,0.6666666865348816,0.6666666865348816,0.48765432834625244,0.6666666865348816,0.6666666865348816,0.5509259104728699,0.7083333134651184,0.75,0.7037037014961243,0,8,0,8,1,9,0,0,0,0.0,0.0,0.1111111111111111,,,2,27755,4
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_04-scene0069_03-scene0069_01-scene0069_06-scene0069_09,sha256_seed45,4,0.20987653732299805,0.2777777910232544,0.3888888955116272,0.20987653732299805,0.2777777910232544,0.3888888955116272,0.658730149269104,0.75,0.75,0.7301587462425232,10,11,12,13,1,2,2,2,0,0.9090909090909091,0.9230769230769231,0.5,0.0,0.0,4,140945,9
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_04-scene0069_03-scene0069_01-scene0069_06-scene0069_09,sha256_seed45,4,0.3888888955116272,0.5555555820465088,0.5555555820465088,0.3888888955116272,0.5555555820465088,0.5555555820465088,0.6686508059501648,0.7857142686843872,0.7857142686843872,0.8730158805847168,0,11,0,12,1,13,2,1,1,0.0,0.0,0.07692307692307693,1.0,0.5,2,22572,6
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_04-scene0069_03-scene0069_01-scene0069_06-scene0069_09,sha256_seed45,5,0.297839492559433,0.45370373129844666,0.5648148059844971,0.3641975224018097,0.5,0.6111111044883728,0.8958333134651184,1.0,1.0,0.9259259104728699,13,15,16,18,1,3,4,3,0,0.8666666666666667,0.8888888888888888,0.3333333333333333,0.0,0.0,5,179385,14
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_04-scene0069_03-scene0069_01-scene0069_06-scene0069_09,sha256_seed45,5,0.2561728358268738,0.3611111044883728,0.3611111044883728,0.3024691343307495,0.4444444477558136,0.4444444477558136,0.9097222089767456,1.0,1.0,0.9259259104728699,1,15,1,16,1,16,4,1,1,0.06666666666666667,0.0625,0.0625,1.0,0.25,2,38440,8
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,canonical,2,0.4236111044883728,0.4375,0.4375,0.4841269850730896,0.5,0.5,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,3,3,3,3,0,0,0,0,0,1.0,1.0,,,,2,61644,2
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,canonical,2,0.4236111044883728,0.4375,0.4375,0.4841269850730896,0.5,0.5,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,1,3,1,3,0,2,0,0,0,0.3333333333333333,0.3333333333333333,0.0,,,2,33159,2
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,canonical,3,0.3125,0.4375,0.4375,0.3125,0.4375,0.4375,0.4870370328426361,0.6833332777023315,0.6833332777023315,0.7111111283302307,6,6,6,6,0,0,0,0,0,1.0,1.0,,,,3,82215,5
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,canonical,3,0.2986111044883728,0.4375,0.4375,0.2986111044883728,0.4375,0.4375,0.44999998807907104,0.6499999761581421,0.675000011920929,0.6000000238418579,2,6,1,6,0,5,0,0,0,0.3333333333333333,0.16666666666666666,0.0,,,2,20571,4
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,canonical,4,0.08796296268701553,0.125,0.1527777761220932,0.12962962687015533,0.1666666716337204,0.2777777910232544,0.5030864477157593,0.75,0.7777777910232544,0.6234567761421204,8,8,8,8,0,0,4,0,0,1.0,1.0,,,0.0,4,137381,9
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,canonical,4,0.12289562076330185,0.2525252401828766,0.2525252401828766,0.2777777910232544,0.3888888955116272,0.3888888955116272,0.48199591040611267,0.7685185074806213,0.7685185074806213,0.7283950448036194,2,9,1,9,1,9,4,0,0,0.2222222222222222,0.1111111111111111,0.1111111111111111,,0.0,2,55166,6
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,canonical,5,0.12962962687015533,0.1666666716337204,0.25,0.12962962687015533,0.1666666716337204,0.3333333432674408,0.7023809552192688,0.8214285969734192,0.8214285969734192,0.7857142686843872,12,12,13,13,1,1,5,0,0,1.0,1.0,1.0,,0.0,5,169826,14
Persist4D-V2,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,canonical,5,0.11926806718111038,0.25154319405555725,0.25154319405555725,0.2777777910232544,0.3888888955116272,0.3888888955116272,0.7873015403747559,0.9285714030265808,1.0,0.8015872836112976,2,12,2,14,2,14,5,0,0,0.16666666666666666,0.14285714285714285,0.14285714285714285,,0.0,2,32445,8
FullHistory,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,reverse,2,0.3970678746700287,0.6736111044883728,0.6875,0.43209877610206604,0.7777777910232544,0.8333333134651184,0.5706790089607239,0.8611111044883728,0.9166666865348816,0.6666666865348816,4,4,4,4,0,0,0,0,0,1.0,1.0,,,,2,87611,2
