event_type,data_role,logical_unit_id,reference_id,method,config_id,absolute_stage,group_count,anchor_count,matched_group_count,new_identity_count,nonresident_count,overlap_lock_count,feature_edge_count,joint_edge_count,overlap_edge_count,missing_overlap_edge_count,zero_norm_query_count,zero_norm_anchor_count,mean_decision_score,mean_decision_margin,assignment_sha256
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A0-U-default,A0-U-tau-0.666666666667,4,48,48,48,0,39,0,0,0,986,1318,0,0,0.9733429575959841,0.05281966427961985,3775995584ce6ababb87544d198c1e51199d177828fa48feda6ee3510409791f
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,A1-theta-0.65,0,61,0,0,61,52,0,0,0,0,0,0,0,0.0,0.0,ac052f745fbb8bd19ee2134235211b2b5cf52d439a01ea3d5e7f2a9239949f6d
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,A1-theta-0.65,1,47,61,47,0,38,6,0,0,918,1949,0,0,0.9727619848352798,0.11596572779594584,ae4d7acb77bff8b1476a0df8e09da2a23a3cf04b591cffcb77fa017ff1b9ed09
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,A1-theta-0.65,2,40,47,40,0,31,6,0,0,648,1232,0,0,0.9707607418298722,0.12329547107219696,bdd3e1d4459ae9d0bda054e0f4445c5551d8405697bc8b166dff2e809cbeb952
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,A1-theta-0.65,3,48,40,40,8,39,5,0,0,775,1145,0,0,0.8185458692411581,0.11365970348318417,1bf5c11eb36ab1c168cde8c13b7a171384c02da77e7f8f4ed58d69b96088873f
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,A1-theta-0.65,4,48,48,48,0,39,5,0,0,986,1318,0,0,0.9661592567960421,0.10321991393963496,ee51960b46a778f58a63dfe121c6803718fe2a684f1af0f32dd488f83e2d0d7f
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A2-default,A2-lambda-0.25-tau-0.666666666667,0,61,0,0,61,52,0,0,0,0,0,0,0,0.0,0.0,4faf142c5c950856b5383d9de6126b29f9fb1b6c851401eb8a9df069442090cb
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A2-default,A2-lambda-0.25-tau-0.666666666667,1,47,61,47,0,38,0,0,0,918,1949,0,0,0.9739141033050862,0.06617831296109139,4b0f1b99c0acd1b9dd4314351056b43e8c7c12e12053cb21c154e936317b48ae
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A2-default,A2-lambda-0.25-tau-0.666666666667,2,40,47,40,0,31,0,0,0,648,1232,0,0,0.9697533383965492,0.0764691561460495,7f93bfab882fab0ca8abf5616bafdb1af6ed7e4e9519ab6595b2d39a1f2cdfdc
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A2-default,A2-lambda-0.25-tau-0.666666666667,3,48,40,40,8,39,0,0,0,775,1145,0,0,0.8073238382736841,0.06842750310897827,129c3f09e7ad4cfa409f64a399aa39248b492db5544eb51684dd65d65a45056b
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A2-default,A2-lambda-0.25-tau-0.666666666667,4,48,48,48,0,39,0,0,0,986,1318,0,0,0.9550411365926266,0.06605211024483044,efc46d18b1e7d5a76da8a801161e742499318618801d9b926e41af8419b56d1b
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00040,4acaebc0-6c10-2a2a-852e-0226d6539299,A0-U-default,A0-U-tau-0.666666666667,0,46,0,0,46,37,0,0,0,0,0,0,0,0.0,0.0,ebd0daae9115ec965762eee920a618616eaa70d3e7b7c927e13ffe7d95a3dc0a
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00040,4acaebc0-6c10-2a2a-852e-0226d6539299,A0-U-default,A0-U-tau-0.666666666667,1,48,46,46,2,39,0,0,0,754,1454,0,0,0.935793242106835,0.055624411751826607,798248c0ebad9e2a90bd8970e2394295b635a1191521cbf74a955cdd9dce623f
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00040,4acaebc0-6c10-2a2a-852e-0226d6539299,A0-U-default,A0-U-tau-0.666666666667,2,45,48,45,0,36,0,0,0,1015,1145,0,0,0.9797900093926324,0.05918471150928074,d59aca2bfe6a0f3c28accdda51ca911e1ca369aea31e03a265af0e41531b2bcb
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00040,4acaebc0-6c10-2a2a-852e-0226d6539299,A0-U-default,A0-U-tau-0.666666666667,3,47,45,45,2,38,0,0,0,792,1323,0,0,0.9366000814640776,0.055894409088378255,e2efde7535c1c8e54a6c061857ca3d3cd7aa5107c586f8e30ef128a485d6fa12
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00040,4acaebc0-6c10-2a2a-852e-0226d6539299,A0-U-default,A0-U-tau-0.666666666667,4,46,47,46,0,37,0,0,0,868,1294,0,0,0.9788069284480551,0.05641666832177535,baae2887e4ab1debacdb571ca6b93c8b18508e3de23f931b5b709faf10661fc3
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00040,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,A1-theta-0.65,0,46,0,0,46,37,0,0,0,0,0,0,0,0.0,0.0,24fbd530f43325035bfe22242732ecd40f47bcfe3828afa93e071386cfdcb649
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00040,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,A1-theta-0.65,1,48,46,46,2,39,5,0,0,754,1454,0,0,0.937004612137874,0.09923106680313747,5afacc9a59d00bef34536952d496e9d9e0340faacc292c5c6c61abe0d4bb089c
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00040,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,A1-theta-0.65,2,45,48,45,0,36,3,0,0,1015,1145,0,0,0.9797652377022638,0.09049229092068142,9b7cdc747b3c1269ee3edf8539602109d49e5c227c90483d4aa95b6b28e8d85e
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00040,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,A1-theta-0.65,3,47,45,45,2,38,7,0,0,792,1323,0,0,0.9306336793493717,0.11260378487566684,7f57b10e296ffda764eb6be1c200e9d64c8bff6ac9a95b1a2e9982f5a867cf99
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00040,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,A1-theta-0.65,4,46,47,46,0,37,4,0,0,868,1294,0,0,0.9714887673440187,0.09037230196206467,dc52f2c00c6576146a3a3c886b8058064b02906862c8d14df9a5629f04d593ad
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00040,4acaebc0-6c10-2a2a-852e-0226d6539299,A2-default,A2-lambda-0.25-tau-0.666666666667,0,46,0,0,46,37,0,0,0,0,0,0,0,0.0,0.0,0557667ffe0697833351e0fa2a264db0018f042e04bdfca9cde421e61e0ddf16
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00040,4acaebc0-6c10-2a2a-852e-0226d6539299,A2-default,A2-lambda-0.25-tau-0.666666666667,1,48,46,46,2,39,0,0,0,754,1454,0,0,0.929793773839871,0.06999462222059567,5cadc613ec90f2dd30d5265cd6d65af010045d82aee376d78fa262c6f251cf98
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00040,4acaebc0-6c10-2a2a-852e-0226d6539299,A2-default,A2-lambda-0.25-tau-0.666666666667,2,45,48,45,0,36,0,0,0,1015,1145,0,0,0.9669660051663717,0.07079908185535007,ecfcff72443175f5c34e87cff692d082e1bc2eef1e4782b339ac7ebfa5667673
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00040,4acaebc0-6c10-2a2a-852e-0226d6539299,A2-default,A2-lambda-0.25-tau-0.666666666667,3,47,45,45,2,38,0,0,0,792,1323,0,0,0.9251547937697553,0.07011714767902455,2c089903279496a998e93f84a37e4966ad5e829384bdaf671593a543c9910f8f
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00040,4acaebc0-6c10-2a2a-852e-0226d6539299,A2-default,A2-lambda-0.25-tau-0.666666666667,4,46,47,46,0,37,0,0,0,868,1294,0,0,0.9599168559779292,0.06382573039635368,d281ae29fff9a8ae64a5d18640b89db981ca2ffad545266e4c24515beb6efc90
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00041,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,0,57,0,0,57,48,0,0,0,0,0,0,0,0.0,0.0,654b5762a684c80d7484c2e18cf94fbdcf26b87e84ec4befe5c9703ce27dd921
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00041,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,1,60,57,57,3,51,0,0,0,2385,1035,0,0,0.9249624739090602,0.037160699566205345,3e885801c5f581926c9bee9773d3a7fa14ed693aa846fce353548d5c705d42ba
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00041,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,2,61,60,60,1,52,0,0,0,2652,1008,0,0,0.9625219448668058,0.037050848124457185,6c984583204b99fd38944d0116d98b300fa1529d6635e55a9edf483e29dae55f
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00041,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,3,59,61,59,0,50,0,0,0,2346,1253,0,0,0.9732580700163114,0.037159634848772466,256580f6d36c92770f1f53d1bb0fabc688d818bb6f24193f2796720e3e900cfd
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00041,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,4,55,59,55,0,46,0,0,0,2548,697,0,0,0.9814677357673645,0.03937973434274847,38556ece03c4912321c6df3c6108392e3e82a37c49947907f3563b184d5fb0d8
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00041,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,0,57,0,0,57,48,0,0,0,0,0,0,0,0.0,0.0,68bbb3471a500b6795798f3473926b4f659a3152f1ffe0c0a2f97b0644f6b7d3
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00041,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,1,60,57,57,3,51,5,0,0,2385,1035,0,0,0.9174304902553558,0.06933966775735219,cff8ae6005a3cfb8456fdf9d565c4306efb0fdf14b5ad96bebd6257209967576
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00041,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,2,61,60,60,1,52,3,0,0,2652,1008,0,0,0.9597225335777783,0.05697175616123637,75e54f16ccbde06027ad55d91fdb20014205b40238d7fa102ffcb986cd4c37d5
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00041,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,3,59,61,59,0,50,2,0,0,2346,1253,0,0,0.9733385898299136,0.054285151473546435,a47f31d5791aa7c0b48ff86438cfb75c262ab5704a2ba3917b72421811aff661
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00041,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,4,55,59,55,0,46,3,0,0,2548,697,0,0,0.9753067926927046,0.05911202864213423,1ded223bdf436e98e5465e92ca81c1cc70f9d139e6ff4a32d34a814cd3eab13d
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00041,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,0,57,0,0,57,48,0,0,0,0,0,0,0,0.0,0.0,697c5c9c9e136dc114323b96956cef9d1e411630f2d6f97f6812736e9499ec5e
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00041,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,1,60,57,57,3,51,0,0,0,2385,1035,0,0,0.8808007031679154,0.04953600366910298,9c5d107907134425c4b3cb29af9f4f957c6906766369b237606250fe64606e76
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00041,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,2,61,60,60,1,52,0,0,0,2652,1008,0,0,0.9169511130598725,0.048644591550358,54bcb8241b1c1cfd70b971982f28b3f9466e880550fccd80ed74a21a9184ff6e
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00041,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,3,59,61,58,1,50,0,0,0,2346,1253,0,0,0.9297726709963912,0.047015325497772736,624fab32b30427b4612613363377c7c6c96c3544bad868878ab07513f5ce4e14
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00041,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,4,55,59,55,0,46,0,0,0,2548,697,0,0,0.948139133236625,0.049562793428247626,4c26e0e407f5c0c061aee0751563d374c6a3b6fc411371df094f603f0d9951d8
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00042,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,0,66,0,0,66,57,0,0,0,0,0,0,0,0.0,0.0,ab744b78f7d1667d8e0f09da68a9edd2078aba29c0553a5d45896408d294e33e
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00042,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,1,61,66,61,0,52,0,0,0,2744,1282,0,0,0.9804608606901325,0.03498830365352943,2efc588586f14ea8aba3bae11018922af831853e1c139d8f8d554b1d928d4209
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00042,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,2,60,61,60,0,51,0,0,0,2500,1160,0,0,0.9822234104077021,0.0362131396929423,11a827f8352f8aae52456ee6eec73adf2e0eb0f28b2a4d561c3793d8d0731eb8
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00042,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,3,57,60,57,0,48,0,0,0,2703,717,0,0,0.9830145208459151,0.03784097077553732,ea2fc17f928b896efad3da07260c324e1ef845965699b94313aeb99ad95e3181
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00042,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,4,56,57,56,0,47,0,0,0,2021,1171,0,0,0.9787692874670029,0.038702640150274546,41a482803510876964f730bc1dc8f9d4f21a721ae6eabbccb32a678db05f3ef7
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00042,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,0,66,0,0,66,57,0,0,0,0,0,0,0,0.0,0.0,8eab93a25b2c427aedb7234a07a62f88f6f7a10c8c106643141206b37acd3643
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00042,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,1,61,66,61,0,52,3,0,0,2744,1282,0,0,0.976929347046086,0.05842114374285839,d6b5bd17ec926ef5bfc1207f8833232c3c17c8053c14bc3fc11804a9a0ede624
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00042,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,2,60,61,60,0,51,1,0,0,2500,1160,0,0,0.9823620577653249,0.050631949305534364,c091b4301a8203ee48d9c182bc593f62a46bbe945a3ece8dea3fe3441669c6b7
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00042,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,3,57,60,57,0,48,2,0,0,2703,717,0,0,0.9749984709840072,0.048993672195233796,78841d5f843869c203b8e91954dae1a1f6844fc3211cf894050128ae087185ba
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00042,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,4,56,57,56,0,47,2,0,0,2021,1171,0,0,0.9728540011814663,0.04336221782224519,086d44f70be6a0c54fffa1a12500c2ce69c2ad7dbb67ebb09a770691b9f26c58
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00042,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,0,66,0,0,66,57,0,0,0,0,0,0,0,0.0,0.0,1cab9c3585702a4a30966524cccad12483f16d40d7146429601b5a6df373f0c3
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00042,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,1,61,66,61,0,52,0,0,0,2744,1282,0,0,0.9544091234441663,0.04582852418305444,a792d14069ce767c3c56a749c8044d12fb6d7540cce3567edd1756ca3cc52e1f
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00042,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,2,60,61,60,0,51,0,0,0,2500,1160,0,0,0.940084574619929,0.05083004931608836,3b8d0fcc9dfd7b1ccd45a7dfbd6dc4f98f3b395caf0fe2789b96e7ff4748de49
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00042,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,3,57,60,57,0,48,0,0,0,2703,717,0,0,0.9393169168840375,0.050494764980516936,e8c07c3ba47c858af3df963408be5b6e322d3608df6d8da0611a68f6bc696db1
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00042,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,4,56,57,56,0,47,0,0,0,2021,1171,0,0,0.9407796199832644,0.04790719279221126,3deef3beeeeeb07b669c729790067a9804abae9ee0b49896e4e0777113b7f0ca
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00043,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,0,52,0,0,52,43,0,0,0,0,0,0,0,0.0,0.0,a9dec41e33db6fb53c23b0d8142b076d3559106b376dc00c0726014965e8140b
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00043,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,1,59,52,52,7,50,0,0,0,2200,868,0,0,0.8701887211557162,0.041341184559514965,fd79b507c5c027ae190308bf574b040f5509bce56e4aaf084c0ccf8fbbeabb0a
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00043,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,2,57,59,57,0,48,0,0,0,2288,1075,0,0,0.9701057567931058,0.04207479640057212,38c532dc73edcd5b0173195adaeea5123b16e8a1d02be9a94b7c6e2d9afc5fb5
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00043,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,3,56,57,56,0,47,0,0,0,2064,1128,0,0,0.9753928088716098,0.039724551141262054,83647514d273dd94a28aeb68832c44b82744ce1606ae8d627120c3e574c9c861
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00043,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,4,63,56,56,7,54,0,0,0,2640,888,0,0,0.8691607429867699,0.037460105759756904,00d1375ec3a1098ba9cc2e31fdc498e96bae91141d3cdb85570237c9e45c7b26
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00043,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,0,52,0,0,52,43,0,0,0,0,0,0,0,0.0,0.0,7c6ffb078c2ff6f93f97df1679128bf13388be5baa480bfbc927492c4de20d1c
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00043,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,1,59,52,52,7,50,6,0,0,2200,868,0,0,0.8616463309627468,0.1028682842092999,3472656bf25016e9a3630c7e5b22690c5e8fb91b6f59e54befa78766cfdf6ea8
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00043,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,2,57,59,57,0,48,7,0,0,2288,1075,0,0,0.9550896046454447,0.09386905504946123,4553d29e4bb24c7483e2e969f4cb460e8cac53243b84ca4e0863353c90465140
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00043,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,3,56,57,56,0,47,4,0,0,2064,1128,0,0,0.9750356855137008,0.07560925717864718,fc54a5fbb735b2b7134841fc83255122f8a9ed9ba0895354af694180d317610d
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00043,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,4,63,56,56,7,54,8,0,0,2640,888,0,0,0.8558459802279397,0.06467749060146392,39d07004876deaeeff9a3018c07fd5c8c1eaddc3ad4e51a3a39aeaad788abafd
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00043,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,0,52,0,0,52,43,0,0,0,0,0,0,0,0.0,0.0,dc8493db10f12f0351d3bf83ed854a18cefad06ca95b10fe70a36e285e3f3fa4
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00043,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,1,59,52,52,7,50,0,0,0,2200,868,0,0,0.8357385134292861,0.06042829307459169,0a5d7cdb1ebb687fbcd1b3d9fdd98506bc0daee3c9afe110ef923a68d429d613
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00043,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,2,57,59,57,0,48,0,0,0,2288,1075,0,0,0.9163626212822763,0.06276566313024153,c576e53b851db30edcba544b020c15a1e1d98799f1b0e1bd52cff61b048b033c
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00043,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,3,56,57,56,0,47,0,0,0,2064,1128,0,0,0.9358775413462094,0.055852773998464854,0fa306b9757d4bfefe866d591bbf9e4a66a9645c94dac1d9ca2251d70d507870
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00043,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,4,63,56,56,7,54,0,0,0,2640,888,0,0,0.8252846466170417,0.059186018648601714,c8870a17c1e4bbe3db0103b48e867aea13dcd9cd4eb200a9b6a6b0a69d6876a0
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00044,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,0,43,0,0,43,34,0,0,0,0,0,0,0,0.0,0.0,ac57506cb8836ea578d153f5f70110829c116ee0f84262860aecee316d8f9731
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00044,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,1,55,43,43,12,46,0,0,0,1364,1001,0,0,0.7552362647923556,0.04397237625989047,bf10fb99fb0779c456f8432aa46ab280bb3952b9a8382096fa2be61c76b67583
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00044,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,2,56,55,55,1,47,0,0,0,2300,780,0,0,0.9640816215957914,0.03979619379554476,881f161170b71fb99019f7ecc81eae7fb6bfef84c028dac1800b17d92470fd1f
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00044,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,3,60,56,56,4,51,0,0,0,2652,708,0,0,0.9204062730073929,0.036870352427164715,58282cd7d5551ef11e6efbebb82baeedf7ce2eb124753e5f8532ecd4161b2794
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00044,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,4,58,60,58,0,49,0,0,0,2080,1400,0,0,0.9709168066238535,0.03910682119172195,29cf4011925f7d48ad40a7ada3c91262dac55686f4ca9346ddbc4a868d6eef11
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00044,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,0,43,0,0,43,34,0,0,0,0,0,0,0,0.0,0.0,0782ca8e5ddb7c5ace06c3690342b8264810275bee01b049cce957984ef27990
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00044,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,1,55,43,43,12,46,4,0,0,1364,1001,0,0,0.7434277100996538,0.08060006553476506,3c6373794a191a015a32c6e0e43f775aec887612c0b4f2ca37f6ea35c4c60c83
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00044,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,2,56,55,55,1,46,3,0,0,2300,780,0,0,0.9547673389315605,0.06350201740860939,899f382b38914c5959e7166157b239cb874ebec3975b69005870f635600fc1b6
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00044,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,3,60,56,56,4,50,2,0,0,2652,708,0,0,0.9090182572603226,0.049188541372617085,2b283492b6a82f3b6d79b8d5ba7aed303432edf7b60fe6bc69298c35a1a95d2d
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00044,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,4,58,60,58,0,49,3,0,0,2080,1400,0,0,0.9656569772753222,0.05484469902926478,e2e5f7022dbdf22b531949efe0137871cc750e5b3947baa1581cc0387cddcedb
