method_id,method,reference_scene_id,master_sequence_id,order_id,horizon,tracker_initialization_horizon,task_metric_source,causal_prefix_t_mAP,causal_prefix_t_mAP50,causal_prefix_t_mAP25,causal_prefix_t_REC,causal_prefix_t_REC50,causal_prefix_t_REC25,current_stage_AP,current_stage_AP50,current_stage_AP25,current_stage_REC,deployment_id_switches,identity_transition_opportunities,fragmentation_count,fragmentation_opportunities,merge_count,merge_opportunities,gap_opportunities,recovery_attempts,correct_recoveries,normalized_id_switch_rate,fragmentation_rate,merge_rate,gap_recovery_accuracy,gap_recovery_recall
B3,EMA Temporal Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,reverse,3,2,frozen_full_history_cache,0.3503086566925049,0.5324074029922485,0.5555555820465088,0.45679011940956116,0.7222222089767456,0.7777777910232544,0.4999999701976776,0.6333333253860474,0.8500000238418579,0.5555555820465088,0,3,0,3,0,3,0,0,0,0.0,0.0,0.0,,
B4,Full-History + Persistent-State Diagnostic,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,reverse,3,2,frozen_full_history_cache,0.3503086566925049,0.5324074029922485,0.5555555820465088,0.45679011940956116,0.7222222089767456,0.7777777910232544,0.4999999701976776,0.6333333253860474,0.8500000238418579,0.5555555820465088,0,3,0,3,0,3,0,0,0,0.0,0.0,0.0,,
FullHistoryNative,ReScene4D Full-History,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,reverse,3,2,frozen_full_history_cache,0.3503086566925049,0.5324074029922485,0.5555555820465088,0.45679011940956116,0.7222222089767456,0.7777777910232544,0.4999999701976776,0.6333333253860474,0.8500000238418579,0.5555555820465088,3,3,3,3,0,0,0,0,0,1.0,1.0,,,
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,reverse,3,1,frozen_persist4d_cache,0.2669753134250641,0.3888888955116272,0.5138888955116272,0.3055555522441864,0.4375,0.625,0.5111111402511597,0.6000000238418579,0.6000000238418579,0.8518518805503845,0,7,0,7,0,7,0,0,0,0.0,0.0,0.0,,
B1,Pairwise Feature Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,reverse,4,2,frozen_full_history_cache,0.19238682091236115,0.28240740299224854,0.29722222685813904,0.20370370149612427,0.3333333432674408,0.4444444477558136,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,0,6,0,7,0,7,2,0,0,0.0,0.0,0.0,,0.0
B2,Pairwise Feature-Class Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,reverse,4,2,frozen_full_history_cache,0.19238682091236115,0.28240740299224854,0.29722222685813904,0.20370370149612427,0.3333333432674408,0.4444444477558136,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,0,6,0,7,0,7,2,0,0,0.0,0.0,0.0,,0.0
B3,EMA Temporal Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,reverse,4,2,frozen_full_history_cache,0.19238682091236115,0.28240740299224854,0.29722222685813904,0.20370370149612427,0.3333333432674408,0.4444444477558136,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,0,6,0,7,0,7,2,0,0,0.0,0.0,0.0,,0.0
B4,Full-History + Persistent-State Diagnostic,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,reverse,4,2,frozen_full_history_cache,0.19238682091236115,0.28240740299224854,0.29722222685813904,0.20370370149612427,0.3333333432674408,0.4444444477558136,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,0,6,0,7,0,7,2,0,0,0.0,0.0,0.0,,0.0
FullHistoryNative,ReScene4D Full-History,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,reverse,4,2,frozen_full_history_cache,0.19238682091236115,0.28240740299224854,0.29722222685813904,0.20370370149612427,0.3333333432674408,0.4444444477558136,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,6,6,7,7,0,0,2,0,0,1.0,1.0,,,0.0
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,reverse,4,1,frozen_persist4d_cache,0.18672838807106018,0.2222222238779068,0.3472222089767456,0.2152777761220932,0.25,0.4375,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.800000011920929,0,10,0,11,0,11,2,0,0,0.0,0.0,0.0,,0.0
B1,Pairwise Feature Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,reverse,5,2,frozen_full_history_cache,0.12962962687015533,0.1666666716337204,0.1805555522441864,0.12962962687015533,0.1666666716337204,0.2222222238779068,0.625,0.75,0.75,0.7142857313156128,0,9,0,10,0,10,4,0,0,0.0,0.0,0.0,,0.0
B2,Pairwise Feature-Class Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,reverse,5,2,frozen_full_history_cache,0.12962962687015533,0.1666666716337204,0.1805555522441864,0.12962962687015533,0.1666666716337204,0.2222222238779068,0.625,0.75,0.75,0.7142857313156128,0,9,0,10,0,10,4,0,0,0.0,0.0,0.0,,0.0
B3,EMA Temporal Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,reverse,5,2,frozen_full_history_cache,0.12962962687015533,0.1666666716337204,0.1805555522441864,0.12962962687015533,0.1666666716337204,0.2222222238779068,0.625,0.75,0.75,0.7142857313156128,0,9,0,10,0,10,4,0,0,0.0,0.0,0.0,,0.0
B4,Full-History + Persistent-State Diagnostic,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,reverse,5,2,frozen_full_history_cache,0.12962962687015533,0.1666666716337204,0.1805555522441864,0.12962962687015533,0.1666666716337204,0.2222222238779068,0.625,0.75,0.75,0.7142857313156128,0,9,0,10,0,10,4,0,0,0.0,0.0,0.0,,0.0
FullHistoryNative,ReScene4D Full-History,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,reverse,5,2,frozen_full_history_cache,0.12962962687015533,0.1666666716337204,0.1805555522441864,0.12962962687015533,0.1666666716337204,0.2222222238779068,0.625,0.75,0.75,0.7142857313156128,9,9,10,10,0,0,4,0,0,1.0,1.0,,,0.0
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,reverse,5,1,frozen_persist4d_cache,0.18672838807106018,0.2222222238779068,0.2361111044883728,0.2460317462682724,0.2857142984867096,0.3571428656578064,0.4861111044883728,0.5,0.5,0.9722222089767456,0,13,0,15,0,15,5,0,0,0.0,0.0,0.0,,0.0
B1,Pairwise Feature Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,sha256_seed45,2,2,frozen_full_history_cache,0.40740740299224854,0.5,0.5555555820465088,0.40740740299224854,0.5,0.5555555820465088,0.5802469253540039,0.8518518209457397,0.9074073433876038,0.7407407164573669,0,0,0,0,0,0,0,0,0,,,,,
B2,Pairwise Feature-Class Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,sha256_seed45,2,2,frozen_full_history_cache,0.40740740299224854,0.5,0.5555555820465088,0.40740740299224854,0.5,0.5555555820465088,0.5802469253540039,0.8518518209457397,0.9074073433876038,0.7407407164573669,0,0,0,0,0,0,0,0,0,,,,,
B3,EMA Temporal Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,sha256_seed45,2,2,frozen_full_history_cache,0.40740740299224854,0.5,0.5555555820465088,0.40740740299224854,0.5,0.5555555820465088,0.5802469253540039,0.8518518209457397,0.9074073433876038,0.7407407164573669,0,0,0,0,0,0,0,0,0,,,,,
B4,Full-History + Persistent-State Diagnostic,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,sha256_seed45,2,2,frozen_full_history_cache,0.40740740299224854,0.5,0.5555555820465088,0.40740740299224854,0.5,0.5555555820465088,0.5802469253540039,0.8518518209457397,0.9074073433876038,0.7407407164573669,0,0,0,0,0,0,0,0,0,,,,,
FullHistoryNative,ReScene4D Full-History,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,sha256_seed45,2,2,frozen_full_history_cache,0.40740740299224854,0.5,0.5555555820465088,0.40740740299224854,0.5,0.5555555820465088,0.5802469253540039,0.8518518209457397,0.9074073433876038,0.7407407164573669,0,0,0,0,0,0,0,0,0,,,,,
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,sha256_seed45,2,1,frozen_persist4d_cache,0.3086419701576233,0.3888888955116272,0.4444444477558136,0.3968254029750824,0.5,0.5714285969734192,0.43209877610206604,0.6111111044883728,0.6666666865348816,0.5555555820465088,0,4,0,4,0,4,0,0,0,0.0,0.0,0.0,,
B1,Pairwise Feature Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,sha256_seed45,3,2,frozen_full_history_cache,0.20216049253940582,0.2638888955116272,0.375,0.327160507440567,0.3888888955116272,0.5,0.47788357734680176,0.6333333253860474,0.8500000238418579,0.5555555820465088,1,3,1,3,1,3,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,
B2,Pairwise Feature-Class Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,sha256_seed45,3,2,frozen_full_history_cache,0.20216049253940582,0.2638888955116272,0.375,0.327160507440567,0.3888888955116272,0.5,0.47788357734680176,0.6333333253860474,0.8500000238418579,0.5555555820465088,1,3,1,3,1,3,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,
B3,EMA Temporal Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,sha256_seed45,3,2,frozen_full_history_cache,0.20216049253940582,0.2638888955116272,0.375,0.327160507440567,0.3888888955116272,0.5,0.47788357734680176,0.6333333253860474,0.8500000238418579,0.5555555820465088,1,3,1,3,1,3,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,
B4,Full-History + Persistent-State Diagnostic,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,sha256_seed45,3,2,frozen_full_history_cache,0.20216049253940582,0.2638888955116272,0.375,0.327160507440567,0.3888888955116272,0.5,0.47788357734680176,0.6333333253860474,0.8500000238418579,0.5555555820465088,1,3,1,3,1,3,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,
FullHistoryNative,ReScene4D Full-History,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,sha256_seed45,3,2,frozen_full_history_cache,0.20216049253940582,0.2638888955116272,0.375,0.327160507440567,0.3888888955116272,0.5,0.47788357734680176,0.6333333253860474,0.8500000238418579,0.5555555820465088,3,3,3,3,0,0,0,0,0,1.0,1.0,,,
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,sha256_seed45,3,1,frozen_persist4d_cache,0.24074074625968933,0.2777777910232544,0.3333333432674408,0.3095238208770752,0.3571428656578064,0.4285714328289032,0.5111111402511597,0.6000000238418579,0.6000000238418579,0.8518518805503845,0,7,0,7,0,7,0,0,0,0.0,0.0,0.0,,
B1,Pairwise Feature Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,sha256_seed45,4,2,frozen_full_history_cache,0.1876543015241623,0.2888888716697693,0.3055555522441864,0.26543208956718445,0.3888888955116272,0.4444444477558136,0.7023809552192688,0.8214285969734192,0.8214285969734192,0.7857142686843872,1,6,2,7,1,6,3,1,0,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.0,0.0
B2,Pairwise Feature-Class Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,sha256_seed45,4,2,frozen_full_history_cache,0.1876543015241623,0.2888888716697693,0.3055555522441864,0.26543208956718445,0.3888888955116272,0.4444444477558136,0.7023809552192688,0.8214285969734192,0.8214285969734192,0.7857142686843872,1,6,2,7,1,6,3,1,0,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.0,0.0
B3,EMA Temporal Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,sha256_seed45,4,2,frozen_full_history_cache,0.1876543015241623,0.2888888716697693,0.3055555522441864,0.26543208956718445,0.3888888955116272,0.4444444477558136,0.7023809552192688,0.8214285969734192,0.8214285969734192,0.7857142686843872,2,6,2,7,1,6,3,1,0,0.3333333333333333,0.2857142857142857,0.16666666666666666,0.0,0.0
B4,Full-History + Persistent-State Diagnostic,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,sha256_seed45,4,2,frozen_full_history_cache,0.1876543015241623,0.2888888716697693,0.3055555522441864,0.26543208956718445,0.3888888955116272,0.4444444477558136,0.7023809552192688,0.8214285969734192,0.8214285969734192,0.7857142686843872,1,6,1,7,1,7,3,1,1,0.16666666666666666,0.14285714285714285,0.14285714285714285,1.0,0.3333333333333333
FullHistoryNative,ReScene4D Full-History,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,sha256_seed45,4,2,frozen_full_history_cache,0.1876543015241623,0.2888888716697693,0.3055555522441864,0.26543208956718445,0.3888888955116272,0.4444444477558136,0.7023809552192688,0.8214285969734192,0.8214285969734192,0.7857142686843872,6,6,7,7,0,0,3,1,0,1.0,1.0,,0.0,0.0
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,sha256_seed45,4,1,frozen_persist4d_cache,0.1975308656692505,0.2222222238779068,0.2361111044883728,0.2539682686328888,0.2857142984867096,0.3571428656578064,0.579365074634552,0.6428571343421936,0.6428571343421936,0.8111110925674438,0,9,0,11,0,11,3,1,1,0.0,0.0,0.0,1.0,0.3333333333333333
B1,Pairwise Feature Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,sha256_seed45,5,2,frozen_full_history_cache,0.12962962687015533,0.2777777910232544,0.2777777910232544,0.12962962687015533,0.2777777910232544,0.2777777910232544,0.53125,0.65625,0.65625,0.7142857313156128,1,10,2,11,1,10,3,1,0,0.1,0.18181818181818182,0.1,0.0,0.0
B2,Pairwise Feature-Class Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,sha256_seed45,5,2,frozen_full_history_cache,0.12962962687015533,0.2777777910232544,0.2777777910232544,0.12962962687015533,0.2777777910232544,0.2777777910232544,0.53125,0.65625,0.65625,0.7142857313156128,1,10,2,11,1,10,3,1,0,0.1,0.18181818181818182,0.1,0.0,0.0
B3,EMA Temporal Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,sha256_seed45,5,2,frozen_full_history_cache,0.12962962687015533,0.2777777910232544,0.2777777910232544,0.12962962687015533,0.2777777910232544,0.2777777910232544,0.53125,0.65625,0.65625,0.7142857313156128,2,10,2,11,1,10,3,1,0,0.2,0.18181818181818182,0.1,0.0,0.0
B4,Full-History + Persistent-State Diagnostic,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,sha256_seed45,5,2,frozen_full_history_cache,0.12962962687015533,0.2777777910232544,0.2777777910232544,0.12962962687015533,0.2777777910232544,0.2777777910232544,0.53125,0.65625,0.65625,0.7142857313156128,1,10,1,11,1,11,3,1,1,0.1,0.09090909090909091,0.09090909090909091,1.0,0.3333333333333333
FullHistoryNative,ReScene4D Full-History,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,sha256_seed45,5,2,frozen_full_history_cache,0.12962962687015533,0.2777777910232544,0.2777777910232544,0.12962962687015533,0.2777777910232544,0.2777777910232544,0.53125,0.65625,0.65625,0.7142857313156128,10,10,11,11,1,1,3,1,0,1.0,1.0,1.0,0.0,0.0
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_05-scene0069_08-scene0069_07-scene0069_00-scene0069_02,sha256_seed45,5,1,frozen_persist4d_cache,0.17592592537403107,0.2222222238779068,0.2361111044883728,0.2380952388048172,0.2857142984867096,0.3571428656578064,0.4722222089767456,0.5,0.5,0.9444444179534912,1,13,1,15,0,14,3,1,1,0.07692307692307693,0.06666666666666667,0.0,1.0,0.3333333333333333
B1,Pairwise Feature Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,canonical,2,2,frozen_full_history_cache,0.4513888955116272,0.5208333134651184,0.53125,0.5555555820465088,0.625,0.75,0.75,0.8928571343421936,0.8928571343421936,0.8571428656578064,0,0,0,0,0,0,0,0,0,,,,,
B2,Pairwise Feature-Class Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,canonical,2,2,frozen_full_history_cache,0.4513888955116272,0.5208333134651184,0.53125,0.5555555820465088,0.625,0.75,0.75,0.8928571343421936,0.8928571343421936,0.8571428656578064,0,0,0,0,0,0,0,0,0,,,,,
B3,EMA Temporal Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,canonical,2,2,frozen_full_history_cache,0.4513888955116272,0.5208333134651184,0.53125,0.5555555820465088,0.625,0.75,0.75,0.8928571343421936,0.8928571343421936,0.8571428656578064,0,0,0,0,0,0,0,0,0,,,,,
B4,Full-History + Persistent-State Diagnostic,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,canonical,2,2,frozen_full_history_cache,0.4513888955116272,0.5208333134651184,0.53125,0.5555555820465088,0.625,0.75,0.75,0.8928571343421936,0.8928571343421936,0.8571428656578064,0,0,0,0,0,0,0,0,0,,,,,
FullHistoryNative,ReScene4D Full-History,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,canonical,2,2,frozen_full_history_cache,0.4513888955116272,0.5208333134651184,0.53125,0.5555555820465088,0.625,0.75,0.75,0.8928571343421936,0.8928571343421936,0.8571428656578064,0,0,0,0,0,0,0,0,0,,,,,
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,canonical,2,1,frozen_persist4d_cache,0.5138888955116272,0.625,0.625,0.6851851940155029,0.8333333134651184,0.8333333134651184,0.4761904776096344,0.5714285969734192,0.5714285969734192,0.6666666865348816,0,4,0,4,0,4,0,0,0,0.0,0.0,0.0,,
B1,Pairwise Feature Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,canonical,3,2,frozen_full_history_cache,0.25462964177131653,0.3472222089767456,0.3472222089767456,0.3472222089767456,0.5,0.5,0.6527777910232544,0.75,0.75,0.7460317611694336,0,3,0,3,0,3,0,0,0,0.0,0.0,0.0,,
B2,Pairwise Feature-Class Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,canonical,3,2,frozen_full_history_cache,0.25462964177131653,0.3472222089767456,0.3472222089767456,0.3472222089767456,0.5,0.5,0.6527777910232544,0.75,0.75,0.7460317611694336,0,3,0,3,0,3,0,0,0,0.0,0.0,0.0,,
B3,EMA Temporal Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,canonical,3,2,frozen_full_history_cache,0.25462964177131653,0.3472222089767456,0.3472222089767456,0.3472222089767456,0.5,0.5,0.6527777910232544,0.75,0.75,0.7460317611694336,0,3,0,3,0,3,0,0,0,0.0,0.0,0.0,,
B4,Full-History + Persistent-State Diagnostic,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,canonical,3,2,frozen_full_history_cache,0.25462964177131653,0.3472222089767456,0.3472222089767456,0.3472222089767456,0.5,0.5,0.6527777910232544,0.75,0.75,0.7460317611694336,0,3,0,3,0,3,0,0,0,0.0,0.0,0.0,,
FullHistoryNative,ReScene4D Full-History,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,canonical,3,2,frozen_full_history_cache,0.25462964177131653,0.3472222089767456,0.3472222089767456,0.3472222089767456,0.5,0.5,0.6527777910232544,0.75,0.75,0.7460317611694336,3,3,3,3,0,0,0,0,0,1.0,1.0,,,
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,canonical,3,1,frozen_persist4d_cache,0.34567901492118835,0.4444444477558136,0.4444444477558136,0.5185185074806213,0.6666666865348816,0.6666666865348816,0.4722222089767456,0.5,0.5,0.9444444179534912,0,7,0,7,0,7,2,0,0,0.0,0.0,0.0,,0.0
B1,Pairwise Feature Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_06-scene0069_09-scene0069_05-scene0069_08-scene0069_07,canonical,4,2,frozen_full_history_cache,0.08641975373029709,0.1111111119389534,0.1111111119389534,0.0972222238779068,0.125,0.125,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.6666666865348816,1,6,1,6,0,5,1,0,0,0.16666666666666666,0.16666666666666666,0.0,,0.0
